Index	YYYY	MM	DD	HH	HsOS	TpOS	DirOS	HsNS	TpNS	DirNS	U10	U10Dir
108281	2016	01	30	00	1.48	4.78	289.4	0.65	4.08	327.5	9.6	301
108282	2016	01	30	03	1.49	4.94	292.5	0.61	4.15	335.4	8.7	303
108283	2016	01	30	06	1.44	4.95	296.5	0.6	4.31	344.6	7.9	299
108284	2016	01	30	09	1.39	4.84	295.9	0.6	4.2	341.5	8.4	292
108285	2016	01	30	12	1.44	4.82	295.1	0.62	4.2	338.8	8.8	294
108286	2016	01	30	15	1.48	4.83	293.4	0.62	4.16	335.6	9	288
108287	2016	01	30	18	1.62	5.06	296.7	0.73	4.58	342.4	9.9	296
108288	2016	01	30	21	1.71	5.28	299.1	0.71	4.72	346.2	9.3	302
108289	2016	01	31	00	1.61	5.25	301.8	0.7	4.65	348.4	8.9	312
108290	2016	01	31	03	1.42	5.17	306.8	0.66	4.63	357.6	6.7	323
108291	2016	01	31	06	1.17	4.87	311.9	0.6	4.47	4.4	5.3	345
108292	2016	01	31	09	0.94	4.71	313.6	0.51	4.23	7.9	4.1	325
108293	2016	01	31	12	0.78	4.66	315.3	0.5	3.99	7.2	4.6	304
108294	2016	01	31	15	0.65	4.4	316.4	0.48	3.8	7.6	4.5	297
108295	2016	01	31	18	0.55	4.26	315.1	0.39	3.63	10.4	3.1	299
108296	2016	01	31	21	0.46	4.16	316.5	0.4	3.47	8.8	3.9	294
108297	2016	02	01	00	0.44	3.85	319.2	0.42	3.48	9.9	4.2	302
108298	2016	02	01	03	0.4	3.39	313.9	0.3	3.26	11.6	2.6	325
108299	2016	02	01	06	0.36	3.37	314	0.27	3.13	12.7	2.4	339
108300	2016	02	01	09	0.34	3.32	314.2	0.23	3.02	15	1.7	346
108301	2016	02	01	12	0.32	3.29	319.5	0.33	3.16	12.7	3.4	302
108302	2016	02	01	15	0.36	2.86	305.4	0.33	3.2	0.9	4.2	302
108303	2016	02	01	18	0.41	2.93	311.7	0.36	3.32	6.1	3.9	316
108304	2016	02	01	21	0.48	2.98	318.6	0.46	3.55	7.8	4.7	314
108305	2016	02	02	00	0.56	3.25	327.3	0.51	3.85	14.5	4.3	327
108306	2016	02	02	03	0.52	3.42	333.2	0.52	3.89	18.7	3.7	337
108307	2016	02	02	06	0.46	3.57	338.3	0.54	3.87	21.7	3.8	348
108308	2016	02	02	09	0.41	3.52	338.4	0.5	3.71	22.8	3.5	326
108309	2016	02	02	12	0.36	3.46	336.9	0.42	3.46	23.7	2.9	324
108310	2016	02	02	15	0.31	3.36	335.7	0.39	3.29	23	3.1	307
108311	2016	02	02	18	0.27	13.27	134.3	0.64	4.02	123.9	2.8	312
108312	2016	02	02	21	0.27	13.27	134.3	0.7	4.13	124.3	3.4	303
108313	2016	02	03	00	0.41	2.73	322.5	0.47	3.51	9.8	5.1	323
108314	2016	02	03	03	0.46	3.13	336.3	0.52	3.81	20.9	3.6	339
108315	2016	02	03	06	0.42	3.35	342.8	0.48	3.81	27.6	2.4	358
108316	2016	02	03	09	0.36	3.47	347.2	0.48	3.71	30.4	2.7	291
108317	2016	02	03	12	0.35	3.5	348.7	0.53	3.76	29.9	3.4	299
108318	2016	02	03	15	0.3	3.43	342.1	0.42	3.4	27.2	3	311
108319	2016	02	03	18	0.33	3.07	325.8	0.39	3.28	15.2	3.9	311
108320	2016	02	03	21	0.44	2.97	325.3	0.48	3.59	12	4.9	309
108321	2016	02	04	00	0.59	3.24	332.2	0.59	4.02	16.1	5.1	317
108322	2016	02	04	03	0.58	3.56	343	0.64	4.25	23.9	3.9	297
108323	2016	02	04	06	0.55	3.57	335.7	0.52	4.01	21.8	2.8	288
108324	2016	02	04	09	0.5	3.58	323.6	0.47	3.67	12.4	4.1	274
108325	2016	02	04	12	0.43	3.58	311.8	0.27	3.31	12.5	2	304
108326	2016	02	04	15	0.39	3.36	309.1	0.38	3.29	1.6	4.7	335
108327	2016	02	04	18	0.65	3.35	330.6	0.64	4.09	13.3	6.4	338
108328	2016	02	04	21	0.92	3.53	18.9	1.35	5.07	39.7	10.2	46
108329	2016	02	05	00	1.53	4.84	47.1	1.56	5.68	58.9	9.9	40
108330	2016	02	05	03	1.86	5.73	51.7	1.62	5.93	61	9.8	45
108331	2016	02	05	06	1.94	6.24	54.4	1.55	5.88	62.4	8.4	36
108332	2016	02	05	09	1.52	6.31	53.2	1.81	6.07	66	4.3	326
108333	2016	02	05	12	1.07	6.29	51.9	1.25	5.36	65.3	6.1	271
108334	2016	02	05	15	1	6.19	52.1	1.18	5.21	65.2	6.8	294
108335	2016	02	05	18	0.85	3.97	306.6	0.45	3.88	1.9	4.4	300
108336	2016	02	05	21	0.72	6.23	54.8	1.05	5.14	68.1	3.3	268
108337	2016	02	06	00	0.61	6.27	55.2	1.01	5	68	4	279
108338	2016	02	06	03	0.55	4.19	325.9	0.5	3.8	13.9	4.2	286
108339	2016	02	06	06	0.52	4.09	325	0.5	3.73	12.4	4.6	309
108340	2016	02	06	09	0.51	3.1	296	0.36	3.16	353.1	5	293
108341	2016	02	06	12	0.57	3.23	300.4	0.39	3.31	354	5.2	298
108342	2016	02	06	15	0.57	3.3	304.8	0.4	3.42	358.3	4.9	300
108343	2016	02	06	18	0.53	3.54	318.1	0.44	3.63	9.4	4.1	313
108344	2016	02	06	21	0.49	3.59	320.8	0.45	3.6	10.4	4.3	304
108345	2016	02	07	00	0.49	3.54	322.2	0.45	3.62	11.9	4	310
108346	2016	02	07	03	0.44	3.6	327.3	0.42	3.54	16.7	3.3	297
108347	2016	02	07	06	0.38	3.72	333.5	0.38	3.41	22.4	2.5	302
108348	2016	02	07	09	0.32	3.7	334.5	0.34	3.2	24	2.3	273
108349	2016	02	07	12	0.26	3.58	336	0.3	3.01	25.7	2.2	275
108350	2016	02	07	15	0.21	3.55	340.1	0.21	2.93	30.9	1.1	273
108351	2016	02	07	18	0.16	15.92	134.3	0.29	3.61	122.9	0.9	216
108352	2016	02	07	21	0.17	15.78	134.3	0.31	3.63	122.9	1	222
108353	2016	02	08	00	0.18	3.02	135	0.36	3.71	123.4	1.5	270
108354	2016	02	08	03	0.18	3.06	138.8	0.34	3.66	124.5	1.3	299
108355	2016	02	08	06	0.18	15.13	134.3	0.33	3.62	122.9	1	349
108356	2016	02	08	09	0.17	15.09	134.3	0.29	3.55	122.6	0.6	214
108357	2016	02	08	12	0.16	15.07	134.3	0.3	3.64	122.9	1.1	141
108358	2016	02	08	15	0.15	15.04	134.3	0.33	3.82	123.6	2.1	129
108359	2016	02	08	18	0.16	14.92	134.3	0.42	4.02	124.3	3.2	159
108360	2016	02	08	21	0.21	14.67	134.3	0.52	3.95	124.1	2.8	193
108361	2016	02	09	00	0.22	14.56	134.3	0.5	3.84	123.7	2.2	247
108362	2016	02	09	03	0.2	3.17	142	0.43	3.8	126.2	2.1	244
108363	2016	02	09	06	0.19	14.4	134.3	0.4	3.77	123.4	1.8	226
108364	2016	02	09	09	0.18	14.28	134.3	0.57	4.29	125.3	4.7	276
108365	2016	02	09	12	0.52	2.95	293.2	0.32	3.14	356.3	4.3	297
108366	2016	02	09	15	0.66	3.23	296.4	0.46	3.27	343.4	7	296
108367	2016	02	09	18	1.42	4.44	289.7	0.66	4.06	327.7	9.8	292
108368	2016	02	09	21	1.52	4.98	291	0.61	4.12	332.8	8.7	301
108369	2016	02	10	00	1.31	5.01	291.1	0.52	3.99	341.5	6.9	306
108370	2016	02	10	03	1.01	4.77	291.6	0.42	3.66	350	5.4	318
108371	2016	02	10	06	0.79	4.7	290.4	0.35	3.39	357.7	4.2	3
108372	2016	02	10	09	0.66	4.52	290.7	0.21	3.35	20.2	1.2	14
108373	2016	02	10	12	0.57	4.3	298.4	0.24	3.44	8.2	1.9	283
108374	2016	02	10	15	0.5	4.03	329.9	0.34	3.66	22.8	0.3	0
108375	2016	02	10	18	0.43	4.02	354.5	0.57	4.17	35.2	1.9	289
108376	2016	02	10	21	0.37	4.07	12.4	0.6	4.08	44.3	1.9	281
108377	2016	02	11	00	0.31	4.04	24.2	0.57	3.84	48.9	2.1	14
108378	2016	02	11	03	0.27	15.1	134.7	0.65	4.04	124.1	2.9	65
108379	2016	02	11	06	0.35	3.29	56.3	0.79	4.35	67.6	3.8	92
108380	2016	02	11	09	0.46	3.47	62.8	0.9	4.76	72.6	3.7	93
108381	2016	02	11	12	0.49	3.72	62.4	0.88	4.82	72.1	2.5	74
108382	2016	02	11	15	0.46	4.05	62.7	0.8	4.65	71.7	1.5	175
108383	2016	02	11	18	0.39	4.31	65.3	0.82	4.48	74	3.3	247
108384	2016	02	11	21	0.58	2.8	271.4	0.39	2.73	256.6	6.7	272
108385	2016	02	12	00	1.15	4.02	280.6	0.55	3.41	298.1	9.2	283
108386	2016	02	12	03	1.44	4.79	284.8	0.56	3.8	318.6	8.3	289
108387	2016	02	12	06	1.42	5.04	282.7	0.5	3.76	321.9	7	283
108388	2016	02	12	09	1.38	5.18	282.1	0.51	3.68	315.7	7.4	289
108389	2016	02	12	12	1.15	5.14	283.6	0.42	3.58	339.2	5.5	306
108390	2016	02	12	15	0.86	4.96	284.2	0.38	3.28	342.2	5.2	308
108391	2016	02	12	18	0.86	4.17	295.4	0.47	3.55	344.9	6.7	305
108392	2016	02	12	21	0.96	4.11	295.2	0.46	3.69	346.9	6.3	304
108393	2016	02	13	00	0.89	4.26	294	0.41	3.58	352.5	5.1	335
108394	2016	02	13	03	0.78	4.28	295.3	0.34	3.52	1	3.6	8
108395	2016	02	13	06	0.67	4.26	298.3	0.28	3.52	5.9	2.4	29
108396	2016	02	13	09	0.6	4.23	305.9	0.28	3.62	10.7	1.7	332
108397	2016	02	13	12	0.53	4.19	322.9	0.41	3.71	15.5	2.7	334
108398	2016	02	13	15	0.47	4.1	347	0.56	4.12	29.1	2.5	303
108399	2016	02	13	18	0.4	3.97	357.7	0.56	4.13	37.5	2	302
108400	2016	02	13	21	0.33	3.89	1.4	0.55	3.92	39.1	2.7	296
108401	2016	02	14	00	0.29	3.84	4	0.5	3.73	41.5	2.3	324
108402	2016	02	14	03	0.27	6.72	98.8	0.6	3.89	99.9	1.8	346
108403	2016	02	14	06	0.28	6.62	98.7	0.61	3.93	99.8	1.8	24
108404	2016	02	14	09	0.28	6.49	98.4	0.53	3.78	99.2	0.8	321
108405	2016	02	14	12	0.28	6.35	98	0.6	3.9	99.2	1.6	325
108406	2016	02	14	15	0.26	6.33	98	0.58	3.84	99.2	1.8	291
108407	2016	02	14	18	0.24	6.23	95.8	0.51	3.71	97.1	1.3	316
108408	2016	02	14	21	0.21	6.04	95.5	0.45	3.72	96.7	1.4	299
108409	2016	02	15	00	0.18	5.44	95.9	0.44	3.87	97.5	2.4	290
108410	2016	02	15	03	0.15	5.13	96.5	0.32	3.72	97.6	1.4	297
108411	2016	02	15	06	0.13	14.51	135.6	0.28	3.77	123.9	1.9	75
108412	2016	02	15	09	0.12	14.59	135.7	0.23	3.68	123.6	1.4	136
108413	2016	02	15	12	0.12	14.61	135.7	0.23	3.66	123.5	1.2	353
108414	2016	02	15	15	0.12	14.58	135.3	0.2	3.55	122.9	0.6	77
108415	2016	02	15	18	0.14	14.45	135.4	0.24	3.57	123	0.7	125
108416	2016	02	15	21	0.15	14.23	135.3	0.28	3.65	123.3	1.1	214
108417	2016	02	16	00	0.16	14.01	135.4	0.3	3.66	123.4	1.2	249
108418	2016	02	16	03	0.17	13.79	135.2	0.29	3.57	123	0.7	49
108419	2016	02	16	06	0.17	3.6	110.8	0.43	3.93	111	2.5	70
108420	2016	02	16	09	0.22	3.58	112.4	0.67	4.2	113	4	90
108421	2016	02	16	12	0.5	2.92	111.1	1.1	5.07	111.3	5.9	103
108422	2016	02	16	15	0.86	3.82	116	1.2	5.26	114.7	6.6	122
108423	2016	02	16	18	0.93	4.42	120.9	1.19	5.32	116.3	4.9	122
108424	2016	02	16	21	0.9	4.75	123.5	1.16	5.36	116.8	3.9	115
108425	2016	02	17	00	0.86	4.86	123	1.18	5.26	118.7	6.2	94
108426	2016	02	17	03	1.03	4.62	115.7	1.24	5.29	114.7	7.6	101
108427	2016	02	17	06	1.15	4.68	113.8	1.31	5.45	112.8	7.2	101
108428	2016	02	17	09	1.04	4.75	113.9	1.26	5.46	112.3	5.7	109
108429	2016	02	17	12	0.86	4.75	113.4	1.17	5.36	111.9	4.8	107
108430	2016	02	17	15	0.71	4.6	113	1.1	5.24	111.6	4	119
108431	2016	02	17	18	0.61	4.4	112	1.04	5.14	110.9	3.2	114
108432	2016	02	17	21	0.56	4.34	116.5	0.97	5.03	113.9	2.1	125
108433	2016	02	18	00	0.51	4.36	120.3	0.93	4.96	116.8	1.7	349
108434	2016	02	18	03	0.54	4.35	121.7	1.1	5.09	119	5.7	64
108435	2016	02	18	06	0.76	3.67	104.7	1.17	5.31	106.2	6.1	100
108436	2016	02	18	09	0.75	4	110	1.12	5.33	109.5	3.9	90
108437	2016	02	18	12	0.69	4.06	105.1	1.06	5.34	105.7	2.3	30
108438	2016	02	18	15	0.61	4.06	95.6	1.08	5.22	98.8	4.3	341
108439	2016	02	18	18	0.64	8.22	106.3	1.13	5.2	107.3	5.5	324
108440	2016	02	18	21	0.74	3.75	332.9	0.64	4.3	17.4	5	313
108441	2016	02	19	00	0.76	3.98	329.9	0.6	4.31	17.3	4.3	302
108442	2016	02	19	03	0.73	8.99	105.2	1.12	5.35	106.2	4.2	304
108443	2016	02	19	06	0.68	8.88	105	1.08	5.29	105.9	3.4	315
108444	2016	02	19	09	0.6	8.73	104.1	1.05	5.17	105.1	3.7	283
108445	2016	02	19	12	0.59	8.33	103.1	1.09	5.16	104.6	5	301
108446	2016	02	19	15	0.57	3.6	319.8	0.47	3.73	10	4.3	313
108447	2016	02	19	18	0.56	3.76	324.7	0.49	3.8	13.6	4	303
108448	2016	02	19	21	0.54	3.88	327.7	0.53	3.82	14	4.7	291
108449	2016	02	20	00	0.57	3.51	320.8	0.49	3.75	9.9	4.6	309
108450	2016	02	20	03	0.52	3.65	327.7	0.45	3.75	17.3	2.9	328
108451	2016	02	20	06	0.45	3.72	331	0.38	3.54	21.5	1.7	306
108452	2016	02	20	09	0.39	8.89	103.9	0.79	4.48	104.5	2.2	258
108453	2016	02	20	12	0.33	8.99	103.7	0.7	4.19	104.3	2	270
108454	2016	02	20	15	0.28	8.95	102.3	0.63	3.97	103.1	2	328
108455	2016	02	20	18	0.24	8.64	101.3	0.53	3.76	102.1	1.6	264
108456	2016	02	20	21	0.2	8.43	100.3	0.53	3.98	101.7	2.9	217
108457	2016	02	21	00	0.2	16.59	134.3	0.45	3.83	123.7	2.2	257
108458	2016	02	21	03	0.19	16.54	134.3	0.4	3.75	123.3	1.7	276
108459	2016	02	21	06	0.17	16.51	134.3	0.33	3.68	123.1	1.3	315
108460	2016	02	21	09	0.15	16.44	134	0.29	3.67	122.9	1.2	291
108461	2016	02	21	12	0.14	16.38	133.9	0.28	3.7	123	1.4	312
108462	2016	02	21	15	0.13	20.41	135.2	0.28	3.77	123.7	1.9	237
108463	2016	02	21	18	0.13	20.03	135.1	0.31	3.9	124.2	2.5	226
108464	2016	02	21	21	0.14	19.65	135.1	0.29	3.75	123.6	1.7	274
108465	2016	02	22	00	0.19	19.18	135.1	0.36	3.66	123.3	1.2	333
108466	2016	02	22	03	0.2	23.99	144.7	0.31	3.5	125.6	0.5	22
108467	2016	02	22	06	0.19	18.32	134.9	0.38	3.7	123.4	1.4	45
108468	2016	02	22	09	0.18	18.15	134.9	0.3	3.55	122.8	0.6	208
108469	2016	02	22	12	0.17	18.05	134.9	0.35	3.74	123.5	1.6	233
108470	2016	02	22	15	0.16	17.96	134.9	0.27	3.55	122.8	0.6	88
108471	2016	02	22	18	0.16	17.94	134.9	0.3	3.65	123.2	1.1	114
108472	2016	02	22	21	0.15	17.97	134.8	0.26	3.58	122.9	0.8	226
108473	2016	02	23	00	0.15	17.96	134.9	0.35	3.88	124	2.5	250
108474	2016	02	23	03	0.15	17.88	134.8	0.32	3.76	123.5	1.8	304
108475	2016	02	23	06	0.15	17.76	134.8	0.29	3.66	123.2	1.2	27
108476	2016	02	23	09	0.15	17.63	134.7	0.37	3.96	124.2	2.9	212
108477	2016	02	23	12	0.16	17.47	134.6	0.43	4.06	124.6	3.4	268
108478	2016	02	23	15	0.16	17.27	134.7	0.4	3.97	124.3	2.9	258
108479	2016	02	23	18	0.41	2.61	280.2	0.21	2.73	13.3	2.6	275
108480	2016	02	23	21	0.33	16.07	134.5	0.66	4.17	123.2	2.1	283
108481	2016	02	24	00	0.27	16.1	133.8	0.64	4.03	123.8	2.8	291
108482	2016	02	24	03	0.23	16.09	134.4	0.54	3.89	123.9	2.5	335
108483	2016	02	24	06	0.2	16.15	134.4	0.37	3.63	123	1	41
108484	2016	02	24	09	0.19	16.08	134.4	0.52	4.08	124.6	3.6	251
108485	2016	02	24	12	0.44	2.64	271.9	0.28	2.64	292	4.6	258
108486	2016	02	24	15	0.55	2.89	260.4	0.32	2.5	207.8	5.8	251
108487	2016	02	24	18	0.6	3.16	257.5	0.29	2.45	196.6	5.2	272
108488	2016	02	24	21	0.59	3.25	261.4	0.26	2.52	188.4	4.5	267
108489	2016	02	25	00	0.59	3.27	271.2	0.27	2.73	182	4	301
108490	2016	02	25	03	0.54	3.26	283.4	0.33	2.94	342.1	5	301
108491	2016	02	25	06	0.61	3.21	290.2	0.36	3.16	350.6	4.9	300
108492	2016	02	25	09	0.68	3.36	298.4	0.43	3.39	350.1	5.9	299
108493	2016	02	25	12	0.63	3.53	296.1	0.26	3.43	7.8	2.3	325
108494	2016	02	25	15	0.5	3.57	295	0.22	3.28	10.6	2	285
108495	2016	02	25	18	0.44	3.56	297.3	0.33	3.16	355.1	4.6	293
108496	2016	02	25	21	0.5	3.03	295.7	0.34	3.15	354.5	4.7	293
108497	2016	02	26	00	0.66	3.41	300.2	0.39	3.45	355.3	4.9	305
108498	2016	02	26	03	0.76	3.74	302.7	0.46	3.6	353.3	5.9	322
108499	2016	02	26	06	0.71	3.98	302.3	0.39	3.58	358.5	4.4	347
108500	2016	02	26	09	0.6	3.98	301.6	0.25	3.56	9.4	1.5	328
108501	2016	02	26	12	0.5	4.01	301.9	0.31	3.35	2.3	3.4	336
108502	2016	02	26	15	0.43	4.03	303.1	0.34	3.25	359.2	4.3	294
108503	2016	02	26	18	0.41	3.9	309.7	0.36	3.3	3.9	4.2	299
108504	2016	02	26	21	0.5	3.14	315.4	0.43	3.53	6.9	4.3	325
108505	2016	02	27	00	0.54	3.24	323.1	0.49	3.74	11.5	4.5	330
108506	2016	02	27	03	0.52	3.41	325.2	0.39	3.71	18	2	328
108507	2016	02	27	06	0.47	3.56	328.1	0.34	3.54	21.4	1	355
108508	2016	02	27	09	0.42	4.75	71.5	0.74	4.47	78.3	1.1	315
108509	2016	02	27	12	0.37	4.8	77	0.77	4.37	82.8	2.5	347
108510	2016	02	27	15	0.31	4.83	82.1	0.55	3.88	85.8	0.6	311
108511	2016	02	27	18	0.27	13.32	134.3	0.53	3.8	123.1	1.5	256
108512	2016	02	27	21	0.24	13.32	134.3	0.48	3.71	123.2	1.5	273
108513	2016	02	28	00	0.23	13.31	134.3	0.38	3.53	122.6	0.5	239
108514	2016	02	28	03	0.23	13.28	134.3	0.46	3.7	123.2	1.4	139
108515	2016	02	28	06	0.23	13.24	134.3	0.49	3.78	123.5	1.9	130
108516	2016	02	28	09	0.23	4.47	91.2	0.48	3.69	93	1.2	220
108517	2016	02	28	12	0.22	4.47	92	0.49	3.75	93.8	1.6	320
108518	2016	02	28	15	0.2	12.82	134.3	0.61	4.24	125.1	4.4	225
108519	2016	02	28	18	0.46	2.76	200.2	0.52	4.03	148.4	3.9	203
108520	2016	02	28	21	0.42	3.01	193	0.46	3.9	142	2.4	236
108521	2016	02	29	00	0.34	3.2	188.2	0.53	3.86	143	3.5	327
108522	2016	02	29	03	0.27	3.25	183.9	0.41	3.49	138.7	2.2	11
108523	2016	02	29	06	0.24	3.22	185.3	0.25	3.12	135.8	0.7	189
108524	2016	02	29	09	0.21	3.2	193.7	0.31	3.32	142.2	2.5	238
108525	2016	02	29	12	0.18	12.39	134.4	0.31	3.57	122.7	0.7	31
108526	2016	02	29	15	0.15	12.62	134.4	0.34	3.84	123.7	2.2	228
108527	2016	02	29	18	0.14	13.1	134.6	0.22	3.51	122.6	0.3	0
108528	2016	02	29	21	0.14	13.29	134.7	0.22	3.51	122.6	0.3	0
108529	2016	03	01	00	0.15	13.48	134.8	0.5	4.38	125.8	5.3	293
108530	2016	03	01	03	0.35	2.69	305.6	0.3	3.15	3.3	3.7	318
108531	2016	03	01	06	0.34	2.97	298.5	0.23	3	3.6	2.8	334
108532	2016	03	01	09	0.3	3.04	295.3	0.24	2.9	1.1	3.2	295
108533	2016	03	01	12	0.3	3	296.2	0.21	2.86	3.7	2.7	24
108534	2016	03	01	15	0.23	14.55	134.5	0.46	3.7	123.2	1.4	147
108535	2016	03	01	18	0.2	14.65	134.5	0.33	3.55	122.7	0.6	116
108536	2016	03	01	21	0.19	14.66	134.5	0.5	4.02	124.4	3.2	346
108537	2016	03	02	00	0.31	13.98	134.6	0.68	4.17	123.8	2.7	340
108538	2016	03	02	03	0.39	3.21	320.9	0.39	3.38	11.9	3.9	357
108539	2016	03	02	06	0.48	3.52	321.3	0.45	3.59	10.7	4.3	5
108540	2016	03	02	09	0.52	3.58	342.8	0.59	4.15	25	3.3	59
108541	2016	03	02	12	0.7	4.41	97.8	1.14	5.34	100.9	5	94
108542	2016	03	02	15	0.96	4.92	98.9	1.23	5.67	102.5	5.3	104
108543	2016	03	02	18	1.15	5.41	96.5	1.37	5.77	100.4	6.2	95
108544	2016	03	02	21	1.44	5.64	90.7	1.41	5.68	94.2	8.3	79
108545	2016	03	03	00	1.75	5.78	86.7	1.76	6.19	90	10.1	81
108546	2016	03	03	03	1.94	5.98	88.5	1.65	6.16	90.8	9.6	85
108547	2016	03	03	06	1.68	5.96	92.2	1.69	6.16	95.5	6.9	72
108548	2016	03	03	09	1.39	5.82	96.1	1.58	6.05	99.5	5.9	103
108549	2016	03	03	12	1.12	5.73	99.9	1.43	6.22	103.6	2.5	140
108550	2016	03	03	15	0.95	5.77	104.3	1.21	5.91	105.8	1.9	203
108551	2016	03	03	18	0.84	5.94	107.8	1.12	5.65	107.2	1	153
108552	2016	03	03	21	0.77	6.03	109.8	1.08	5.43	108.5	1.6	137
108553	2016	03	04	00	0.7	5.97	109.8	1.06	5.29	108.9	2.5	80
108554	2016	03	04	03	0.66	5.78	108.4	1.1	5.22	108.6	4.4	81
108555	2016	03	04	06	0.66	5.59	109.2	1.12	5.21	109.3	5	72
108556	2016	03	04	09	0.66	5.31	109.8	1.07	5.22	109.3	3.6	94
108557	2016	03	04	12	0.62	5.2	110.9	1.03	5.16	109.8	2.8	113
108558	2016	03	04	15	0.57	5.19	113.1	0.98	5.06	111.4	2.2	127
108559	2016	03	04	18	0.53	5.21	115.5	0.96	5	113.3	2.1	150
108560	2016	03	04	21	0.5	5.23	117.7	0.95	4.97	115.3	2.3	144
108561	2016	03	05	00	0.46	5.25	119	0.88	4.78	116.4	2	79
108562	2016	03	05	03	0.42	5.22	119.4	0.9	4.72	117.6	3.4	86
108563	2016	03	05	06	0.4	5.14	119.9	0.8	4.52	117.6	2.1	79
108564	2016	03	05	09	0.35	5.12	120.2	0.69	4.25	118	1.6	127
108565	2016	03	05	12	0.32	5.1	119.4	0.58	3.98	117.4	0.7	1
108566	2016	03	05	15	0.3	5.02	120.2	0.73	4.23	118.9	3	135
108567	2016	03	05	18	0.34	3.69	121.6	0.78	4.39	119.1	3.1	134
108568	2016	03	05	21	0.38	3.74	124.4	0.86	4.59	120.2	3.7	105
108569	2016	03	06	00	0.43	3.67	125.2	0.92	4.77	120.2	3.8	103
108570	2016	03	06	03	0.55	3.23	112.9	1.11	5.11	112.7	6	88
108571	2016	03	06	06	0.67	3.61	113.4	1.11	5.19	112.4	4.9	100
108572	2016	03	06	09	0.66	3.85	116.6	1.11	5.16	114.8	5	114
108573	2016	03	06	12	0.64	3.93	118.8	1.1	5.14	116.4	4.8	125
108574	2016	03	06	15	0.63	3.91	122.3	1.09	5.13	118.4	4.8	124
108575	2016	03	06	18	0.7	3.83	119.4	1.15	5.17	117.2	6	108
108576	2016	03	06	21	0.78	3.89	119.5	1.16	5.21	116.9	5.8	117
108577	2016	03	07	00	0.71	4.06	120.2	1.1	5.17	116.7	4.2	129
108578	2016	03	07	03	0.61	4.13	119.6	1.04	5.09	116.4	3.3	119
108579	2016	03	07	06	0.52	4.06	116.3	0.92	4.96	113.7	1.4	212
108580	2016	03	07	09	0.44	4.02	111.9	0.79	4.62	110.5	0.9	301
108581	2016	03	07	12	0.38	4.03	108.3	0.72	4.34	107.9	1.2	155
108582	2016	03	07	15	0.52	2.78	224.9	0.54	3.61	174.2	6.6	219
108583	2016	03	07	18	0.84	3.88	197.5	0.78	4.86	152.3	6	185
108584	2016	03	07	21	0.88	4.17	189.2	0.86	5.1	148.2	5.8	195
108585	2016	03	08	00	0.77	4.34	183.6	0.77	5.17	139.6	2.7	183
108586	2016	03	08	03	0.65	4.4	179.2	0.74	4.95	138.3	2.6	142
108587	2016	03	08	06	0.55	4.45	173	0.7	4.79	135.6	1.9	129
108588	2016	03	08	09	0.47	4.62	162.1	0.72	4.7	132.9	2.2	181
108589	2016	03	08	12	0.41	5.62	140.6	0.81	4.6	125.9	3.2	111
108590	2016	03	08	15	0.55	2.5	216.2	0.66	4.06	169.7	7.6	219
108591	2016	03	08	18	0.5	3.18	202.2	0.5	4.07	148	3.5	166
108592	2016	03	08	21	0.6	3.14	178.3	0.88	4.88	144.7	6.2	177
108593	2016	03	09	00	0.73	3.67	157.2	1.04	5.35	134.2	5.2	146
108594	2016	03	09	03	0.88	3.99	158.3	1.12	5.46	136.3	6.6	189
108595	2016	03	09	06	0.82	4.28	158.6	1.06	5.65	132.7	3.7	194
108596	2016	03	09	09	0.77	4.33	154.1	1.02	5.55	129.8	2.9	193
108597	2016	03	09	12	0.7	4.37	148.7	0.96	5.37	127	2.2	171
108598	2016	03	09	15	0.61	4.52	140.6	0.98	5.13	125.5	3.8	201
108599	2016	03	09	18	0.53	4.8	132.8	0.95	5	122.3	3.2	171
108600	2016	03	09	21	0.63	4.51	132.1	1.1	5.15	123.5	6	149
108601	2016	03	10	00	0.6	4.24	132.5	0.93	5.08	120.6	1.6	80
108602	2016	03	10	03	0.53	4.38	129.1	0.87	4.94	119.4	1	83
108603	2016	03	10	06	0.45	4.62	126	0.91	4.8	120.1	3.3	335
108604	2016	03	10	09	0.42	4.82	123.4	0.89	4.7	119.3	3.3	323
108605	2016	03	10	12	0.4	5.19	121.4	0.74	4.43	117.8	1.1	218
108606	2016	03	10	15	0.36	5.37	120.4	0.79	4.43	118.4	2.8	202
108607	2016	03	10	18	0.45	5.48	118.9	1.01	4.91	117.5	4.8	210
108608	2016	03	10	21	0.6	2.98	203.8	0.62	4.35	153.5	5.3	215
108609	2016	03	11	00	0.57	3.33	198.6	0.53	4.28	145.4	3	254
108610	2016	03	11	03	0.48	3.66	192.1	0.54	4.18	143.3	2.9	315
108611	2016	03	11	06	0.4	3.83	187.5	0.63	4.17	145.2	4.5	327
108612	2016	03	11	09	0.49	2.77	306.7	0.4	3.35	359.5	4.8	308
108613	2016	03	11	12	0.48	3.17	303.1	0.29	3.34	4.3	3	312
108614	2016	03	11	15	0.41	3.42	302.8	0.24	3.19	6.5	2.5	313
108615	2016	03	11	18	0.34	3.43	308.1	0.22	3	11.4	1.9	278
108616	2016	03	11	21	0.27	3.36	312.1	0.3	3.04	7.4	3.7	227
108617	2016	03	12	00	0.24	3.33	316.4	0.24	2.88	13.2	2.8	276
